,Id,LotFrontage,LotArea,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,Story_Count,Age_Category,PUD_Flag,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,GarageType_Modified_2Types,GarageType_Modified_Attchd,GarageType_Modified_BuiltIn,GarageType_Modified_Detchd,GarageType_Modified_Other
HalfBath,0.0,0.05307105130034673,0.04226179491322135,0.0,0.09683299307604942,0.03709583314228215,0.0,0.0825509430731981,0.04588860142054196,0.03768419607378881,0.03317052303843404,0.011623114049194694,0.03635283322168492,0.023451148952497114,0.033441043181683394,0.017859985255467503,0.006580705762229577,0.00460001119362019,0.0,0.04594821141139471,0.06967251434320998,0.021388671406992632,0.009978456705070027,0.007739854572494931,0.06907253357935184,0.2212603162809037,0.0,0.15348864782906446,0.0,0.0,0.0,0.6838409270259276,0.05774712734947274,0.047302606190529506,0.026628693125228864,0.08309745088240161,0.0,0.016260024848247845,0.028364283543872215,0.05775510601264533,0.007749214894573697,0.04493660331279603,0.06008873648852808,0.0,0.0,0.0,0.023784203474737975,0.06903495848153085,0.016513190693089985,0.0,0.0,0.0,0.0038963421172040213,0.0,0.004205356108981206,0.0,0.003723739264602788,0.15552270022049264,0.026506021508424737,0.022453690872076493,0.0,0.0,0.0,0.0,0.028657351152941324,0.05388434909328055,0.0008729129903910504,0.0,0.03949064739218189,0.03675158237126386,0.0,0.0,0.0,0.0,0.0,0.0,0.002947990234448028,0.0,0.023237340274589346,0.03028589622675515,0.034570911937390925,0.02578574108092635,0.0,0.014843977726745727,0.0,0.14394190971430731,0.04585256426639894,0.0028053477097467194,0.18688693990498173,0.0,0.0,0.0,0.028209709300962338,0.046018478678974795,0.029441776138876108,0.0,0.018704221149932643,0.0010029723785835998,0.0,0.0,0.0,0.0,0.016176974296909563,0.007539818951561195,0.0,0.04258808454316032,0.0,0.0,0.038979755254208825,0.015451682581042014,0.0,0.0,0.02569718771169427,0.008417775573456687,0.010652522826782196,0.014473094799350328,0.016131541675256322,0.028869119010521693,0.0346970546235883,0.029175896053525996,0.0,0.015128622700971484,0.024754470857247135,0.0532489984717186,0.03703659869268172,0.0,0.0,0.0,0.012911554107295053,0.024273039525842144
BedroomAbvGr,0.015038497345229551,0.12130273709000061,0.11846168289602899,0.030768988248459195,0.10585912042574064,0.0366464412153098,0.01777852669260671,0.06309144634801722,0.04212616895181798,0.05747472149402011,0.0076499841346580055,0.0,0.03711352447052718,0.0007920079090535381,0.02075410025161606,0.006710661594636846,0.03360279620464057,0.014967071468325877,0.0,0.04633793480709514,0.08433853415606363,0.015509150907254465,0.027967345868652238,0.014953325200535161,0.08219369975902868,0.18575568349655835,0.01629388357671946,0.2732982146162988,0.02172474290903903,0.007491397360312568,0.07906309886894292,0.03233957700675738,1.1662513822611391,0.04948287635808857,0.015349540544613571,0.33851924941653966,0.015199138031115833,0.043044570457725584,0.009253600971427467,0.014666606958373851,0.021803759130773592,0.028451889790169105,0.04238688586481043,0.017346843378560628,0.0,0.0,0.013557391893793014,0.04521951676785996,0.00538084008270534,0.011094412488835914,0.0,0.0037079584527575093,0.0,0.01846047241627069,0.009860552618873974,0.0,0.0,0.10682449359622037,0.0037891218250418746,0.020432241208194313,0.0,0.00512549858736655,0.0,0.0,0.0,0.014577369392518413,0.0,0.0,0.019661303162425092,0.001287065971102841,0.0,0.01708389588281012,0.0,0.04056819568886194,0.0,0.011513765739443294,0.0,0.04017911375813821,0.0821914920266078,0.02906909550382597,0.011030697174814641,0.0,0.0620557819243821,0.007888339975527181,0.0,0.09082970594945294,0.0412572180781261,0.028444997724653476,0.06658437192240463,0.0,0.01176124179227056,0.0,0.02200510147302115,0.0,0.0,0.0028462208016222235,0.0,0.0,0.031131177096532348,0.007023738046554762,0.0,0.03441086358567169,0.0,0.02057364956371366,0.0023720602313259675,0.006556665889392299,0.0,0.0,0.0,0.040227406536538446,0.027452848637918414,0.0,0.01993589103440474,0.0,0.0,0.0,0.0,0.03328019995446496,0.0003338075187420131,0.0,0.006094085955713702,0.0,0.022763277920090808,0.0,0.0,0.006571787118906158,0.044381483320822035,0.03090566334899858,0.012550520962334666,0.004573270730055867
KitchenAbvGr,0.0,0.01704610822361108,0.025586552371613225,0.0,0.024692196900906627,0.005109616825846874,0.0,0.027065597227917904,0.019662712152355377,0.01184346130656655,0.029934284645363185,0.0,0.0,0.029304732036664838,0.0031771923490513387,0.021218718379438783,0.027346886400336334,0.05800040536582518,0.0,0.010801521644533407,0.038470001912238594,0.01262608510312635,0.0,0.0,0.020047505757854633,0.01689047678433564,0.0,0.016846408141645952,0.009520091167302347,0.0030243041670603432,0.03324853515613668,0.04066107565197541,0.03785560999843662,0.1719629405674441,0.03023649944646145,0.020161061399934344,0.002613603531475661,0.037723444022012664,0.0,0.006755449761659538,0.03579232817730915,0.03022517366360189,0.01954754297205219,0.05373410422519864,0.027093311898871875,0.0,0.018626543656962813,0.0,0.0,0.016723819380194627,0.0004270332639118024,0.02168623900680533,0.013605483464733226,0.0,0.0,0.0,0.0,0.04400335297684821,0.06696370825248366,0.002073061362326989,0.0,0.008026130027285916,0.004222995666085971,0.0,0.0,0.0,0.013946590220069943,0.0,0.0,0.0,0.0018594994526344166,0.006199169531200255,0.0,0.03877648351985474,0.0,0.0,0.0,0.0,0.075628643401358,0.009142618786630585,0.0656081720412498,0.0038991151668668067,0.007135253669320107,0.008661433796933515,0.012800909224407242,0.0,0.016043544975696378,0.002965326429697157,0.008248860569720406,0.0,0.0,0.003955973484163877,0.0254105495862067,0.0,0.0,0.0,0.01776698950441613,0.015466471341984978,0.0,0.026700675257554707,0.024615038467720396,0.006463687683906372,0.01232414091853773,0.0,0.0,0.0,0.0,0.03591587491196613,0.008359926988076971,0.0,0.007089914471993808,0.016998127546684394,0.0,0.039874737089699686,0.0,0.022732539430540655,0.015600718429519489,0.0,0.0,0.01385663309048546,0.0,0.0,0.006780370944517777,0.0,0.0,0.02536431470308642,0.0,0.0,0.025489122381568308,0.02854347753089037
KitchenQual,0.00996473339743087,0.08464477748553989,0.07309527827725537,0.0,0.26168563100138176,0.3421503349498507,0.06883519753368672,0.3026142830620884,0.280960194635852,0.06930920983383526,0.35142692267707876,0.02663121990123063,0.22337961193115685,0.04364132652802866,0.026733222726085692,0.14091104600012994,0.11211328990864322,0.027679794047039685,0.004042648031247431,0.05905916875416439,0.1559228033026907,0.1853241010276605,0.04304434730537565,0.025591428360757895,0.11584641103712667,0.08091033051799679,0.005186790815601583,0.11132382572280286,0.008152499375788658,0.02523637812138091,0.08198041827533675,0.0,0.001697396014818331,0.02693254310729465,0.9835117876057056,0.017726293929236192,0.00598670576443272,0.04221863248427571,0.10040949490158635,0.2336018555508248,0.12874763461429595,0.14743977554433574,0.18989519169172953,0.017485952028102325,0.05276444556765458,0.0,0.05084788251158878,0.11654700789652184,0.013270465525899944,0.003862953220378884,0.0288230987596636,0.003458902386468843,0.02307147378899721,0.0,0.004388757857324066,0.0,0.005951353526506997,0.06376050056414595,0.10334525052118693,0.0187375741906175,0.022638863957307187,0.0,0.004088062691298688,0.018152475993042927,0.0007710968221168457,0.0,0.040523665371126505,0.0,0.0,0.013388646281925709,0.0,0.00568707514150546,0.0,0.005042727884621456,0.012756791451617566,0.013662932303044606,0.0,0.005822765954717646,0.0,0.02821558931337176,0.010311002173470918,0.0,0.0022990828546491926,0.03491341400892445,0.05873472684854253,0.02136671352364683,0.0,0.0023069748929218648,0.04287231542528591,0.0,0.011409583488893205,0.03223661394387545,0.03232116209540159,0.0,0.0,0.01762577140286492,0.0,0.0,0.043481626271891116,0.0,0.011798566293226287,0.0,0.09871430659388825,0.01518198261163306,0.0,0.019564357547567468,0.026262165977377627,0.008043300427983624,0.0,0.0,0.0,0.0,0.005995964725741487,0.07684839815223476,0.0,0.0008199340466976679,0.00510254899432816,0.0401477918857438,0.022080572687909417,0.07349398730513634,0.0,0.10229967000012685,0.010817779723327092,0.15406170352563642,0.03617182944641684,0.0,0.06754661328518186,0.014320459996542745,0.040421349829594,0.03395115968661244
TotRmsAbvGrd,0.0073653398778597,0.11339739497745605,0.1290818703768144,0.0049853556687402545,0.1395893164506683,0.1340033882057643,0.02295619613021671,0.11562623816155071,0.07584663398241842,0.07981671429991799,0.07085662053774211,0.0,0.016901030894732827,0.0,0.02251976974479497,0.0,0.04662656276762256,0.02282704654343437,0.0,0.09093034328475191,0.16199191848951022,0.02610222313494326,0.03564481293318167,0.0,0.22175366937407137,0.27126776213337855,0.029435639405943625,0.6551241735306403,0.012178262174556309,0.0,0.20311787248671465,0.06554117028460471,0.3815508236644005,0.03242783912206093,0.08509470750037718,1.858297094271852,0.005532892142127821,0.07599041309819654,0.10481040144551113,0.08629396389574673,0.05266436801121266,0.0668066133346219,0.16771696264370872,0.0051239273675323105,0.03648612340310198,0.0,0.06571271326602712,0.08123041939799336,0.0015377743482831718,0.0024640789025331955,0.010342143977722706,0.0,0.0032520092231607123,0.003619203809283711,0.04453259454556058,0.0,0.0,0.1344242375388136,0.011627758199634464,0.015181406022280797,0.0,0.00438119657886471,0.0017602351406358352,0.0,0.0,0.0,0.035154972908357784,0.0,0.01504484808414741,0.05657027191002406,0.0,0.0,0.0001486044252843044,0.0,0.009610784281909979,0.0,0.027767323291166157,0.013933330469048322,0.03241975158357224,0.0029334953272934783,0.04254757715145363,0.011603962172130444,0.02847736954762592,0.04514155931792185,0.0,0.10747171579480241,0.0004690693625049036,0.03234667625767251,0.09441700809286502,0.01315799391442507,0.0,0.0,0.00737074560965123,0.020733797231581974,0.017717153868518132,0.0,0.03827572584224459,0.005750156049434629,0.0,0.0,0.008701665835340933,0.003022191037089783,0.04062495036769853,0.03809586779731511,0.0040302043238744645,0.0,0.01868551301978183,0.012101608032528688,0.00019615787170490506,0.0,0.0030969488924004196,0.011688205738433766,0.0,0.029095484872741828,0.0,0.004715135971823159,0.019754392028823453,0.03255676601172475,0.0298123543599651,0.0363685950867092,0.0,0.04659452423403465,0.0,0.03293933952550532,0.0,0.013132436357842003,0.028468650134754192,0.021644652295579547,0.04424079534270042,0.0
Functional,0.0,0.0,0.0,0.0016220742719861292,0.059651136136480876,0.015107737482828565,0.02086387723173022,0.04970280315408204,0.012397877053314632,0.0006908991966629863,0.0,0.0,0.03537295896922554,0.008074135309445118,0.0,0.046855279981066644,0.005751490788774127,0.0012569382857376965,0.04466055377295852,0.014963142710573418,0.005477039970369191,0.0,0.0,0.007017148543235763,0.0085518797413624,0.02912765074048318,0.0,0.02898021448450483,0.028646203296857742,0.0,0.017927765360964187,0.0,0.0,0.010275481180513246,0.0,0.020452211059461156,0.3454592469468829,0.0,0.0,0.018636984355351105,0.0,0.007477622223203362,0.0,0.013685779288304722,1.0093598601379483e-05,0.0,0.0,0.0,0.017472311212149094,0.0,0.018749563773369893,0.0024302463113121675,0.02353296205523936,0.0,0.013283390850618026,0.0,0.01143363835498823,0.008196466184084095,0.0,0.0,0.00902545150609857,0.0115056033494918,0.001286257943319491,0.0,0.009754352652844744,0.03525684614163094,0.0,0.0,0.0,0.0,0.0,0.0,0.012584903269335257,0.006497756608887961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016005426228527853,0.01748706033739733,0.012566707829530621,0.015930079846736334,0.0,0.020065606741467512,0.0,0.02223019944507154,0.0,0.015492590525538752,0.0,0.007185950939221364,0.0,0.0,0.00649798170591076,0.001062015495924662,0.0,0.005511455002289445,0.011032891546242318,0.0,0.0,0.0,0.0,0.028111046816014174,0.008660696185891936,0.005209986183765558,0.00488864667235589,0.0,0.0,0.0,0.023554559552334098,0.0,0.0,0.0,0.0059694253428457245,0.0,0.033162765880417666,0.0,0.0,0.042148219390774955,0.014105453380257593,0.010283049029992775,0.007962479106794262,0.013468224655806438,0.006044763414930543,0.005632712254648453,0.0
Fireplaces,0.0,0.06503197249367343,0.09855982459355994,0.03352213037163887,0.12716642178094206,0.14531718354593215,0.04072772598219965,0.06708331945672152,0.04788969351193151,0.03500347395320125,0.06699356083568153,0.0,0.009752473952997054,0.022090647294923382,0.0,0.024098399356917266,0.025874288091295217,0.011968576050290558,0.0079504722828041,0.02556296165188554,0.08714525800650708,0.01699513117022944,0.022588610830824862,0.0675172576247598,0.11132800170511681,0.05766980133752542,0.053057578344927414,0.13691145027334128,0.030200919577109353,0.002336234542370086,0.04351697759249262,0.023785582338343936,0.041691751212522554,0.015121617416331112,0.07112848094694879,0.06651530914785075,0.0,0.9233286529409757,0.723247406091136,0.03138325854192381,0.04593894218067174,0.07046547574839179,0.07414596436124254,0.015241131786468465,0.020243893198588214,0.004137667633520081,0.021931383954085337,0.06846962140065083,0.0,0.009594057201982586,0.01326250407436369,0.0,0.01456962790594396,0.01607840223827406,0.0,0.0018579233547031393,0.011891418553519273,0.0,0.007017701084282901,0.010366793728670665,0.023207973854630914,0.013525384136829466,0.0020622508498551184,0.00128854867242012,0.012017596018541354,0.0,0.016456078496517534,0.005037539842419392,0.06546956088924816,0.04370470825817918,0.03102858895490268,0.02450154484818956,0.0,0.031404427018317804,0.0010413432652107701,0.009330078146138732,0.0,0.007901972333963947,0.0238219141318039,0.0,0.017051007238740645,0.015602045885817262,0.0,0.03507299226918814,0.008330666009877419,0.0,0.012409626312154032,0.0,0.019994217784278234,0.004076409096038347,0.0,0.0,0.008366011580001498,0.0,0.020819785831089455,0.0,0.03877701302338643,0.013888748812425078,0.026268187957184885,0.0,0.0,0.004213150534902788,0.0,0.041778072933635,0.0,0.0,0.009603306466724248,0.0,0.0012806015260720116,0.0,0.0,0.003964165391981744,0.0,0.002987504660437068,0.0058195784732442135,0.0,0.0,0.023075911329915044,0.05726507949389159,0.002777915057174951,0.01795135160593997,0.02604553996983583,0.040852622194764265,0.0,0.0,0.031117036336568482,0.04191751689368761,0.004633818715385374,0.05581058356258062,0.0
FireplaceQu,0.0,0.05537632880665466,0.1321831004907037,0.026454756924055634,0.21985839424901998,0.15464421734575007,0.014986115085615648,0.1885790788967585,0.15901760474871907,0.07501196496271545,0.09566112141121952,0.0,0.10585264134225314,0.017625826466904915,0.016686399210770197,0.05667509917582825,0.03462490064013313,0.007509842092838781,0.0,0.045699533039089246,0.10928343606609481,0.03722034407098507,0.0,0.02713647803757624,0.1276495134349105,0.04012741353125593,0.02544713608798066,0.15449325039619177,0.02008258124257889,0.0,0.052575294400427186,0.009421547252738804,0.026408379835540785,0.021702899477185955,0.06203606806395534,0.09220309922081071,0.0,0.6553416002746855,1.2437564362900884,0.13436508386290535,0.08316467266663397,0.08537496965421498,0.10684750742764759,0.007123029991357832,0.02483932983356274,0.0,0.07663692194270277,0.0427067094166147,0.001006558043153305,0.0,0.0,0.0012884341065655391,0.051162051666755914,0.0039666025720039855,0.0201531664096386,0.0,0.01216946810179742,0.03488637474119738,0.03821200578208073,0.003501014563899396,0.01408873099588881,0.02945285235507722,0.011784729035418273,0.0027786997190544227,0.0086302859973717,0.02705116433835819,0.0128187710747234,0.0,0.03483997566923591,0.01884684186093999,0.010268050904256754,0.0,0.0012323573389600995,0.015023403508987343,0.0,0.0,0.0,0.0,0.005945797295520805,0.003438254026736587,0.028541935054916756,0.02111312366321183,0.012327140505908218,0.0,0.0008471166004389019,0.039813013611530224,0.017090621284988394,0.024777594216202736,0.04134341433244604,0.0,0.01095917891938214,0.06508770369023331,0.024399818382761396,0.0,0.024492201720912377,0.01624525207594374,0.009792151144153216,0.040223522055874206,0.00679564991296111,0.0,0.06343752834681915,0.000838401923326515,0.0,0.02491251285546081,0.0,0.0,0.0014153946045114552,0.0,0.0031124800393893537,0.01411977299682654,0.007436299768003529,0.045225120749156744,0.0,0.012726219790296867,0.0,0.0,0.0,0.014341857622190979,0.06147608997807019,0.038934616201308,0.0023397934358797556,0.04195104403313277,0.0,0.035987020463051245,0.0,0.0,0.03913093310219473,0.030596634987167803,0.031231519597227475,0.038232358908874886
GarageYrBlt,0.0,0.3353746514467386,0.20447585526589318,0.008072223445497961,0.7679722244820812,0.29101358712555303,0.1807522092995173,3.007627311863937,2.103764362638821,0.13295262274530462,0.31143948738668215,0.023235439270233194,0.35997288228484514,0.05562120471803311,0.0677166807552041,0.29694972109703244,0.13251590569315042,0.07764765333178669,0.03924679301177836,0.13410287881016103,0.18174659835042828,0.236503569364249,0.045814039688067076,0.09234021651982705,0.17219844977917553,0.1549509465226384,0.0,0.21075944582891148,0.028098143947852705,0.007277439789490359,0.18077221325289994,0.06504635941706294,0.042765707702460354,0.0,0.23570287570290205,0.0843950882509592,0.027354577319677276,0.07048700127226581,0.16846210823424546,4.199395654256595,0.23182607240538644,0.3029882161749988,0.4256123972555037,0.09001125514095776,0.06762438516146307,0.02329646607990732,0.13345184789212183,0.10359989808856174,0.07689326066396518,0.0,0.0,0.0010947606221849426,0.0,0.05609106454321289,0.002221831499056748,0.03934997829050335,0.04877522725126049,0.13071736865679373,0.19108925580450542,0.059790734960216696,0.00025744376836822624,0.021521554590692382,0.01121811592236277,0.001283548680139468,0.010542818128973508,0.002268426901680165,0.06486935514770131,0.004936609782459911,0.048566304975596,0.056370982442522255,0.02443477240176506,0.0032984144855667807,0.0006307284023643334,0.044251254844064114,0.012687437079148545,0.008554770846246562,0.006532369191437404,0.000812191335025858,0.04312183449216356,0.0,0.021471944691053402,0.027387002353823853,0.05344564266664342,0.06590735750256105,0.0059413074624998785,0.055887323753827545,0.001209170754322031,0.007687725750338714,0.05662784860967207,0.015558363606774428,0.020277320331668847,0.0013030733567340747,0.00863303846643415,0.013301906028875266,0.01515239924424705,0.029941077696783225,0.0245155519083724,0.11738350418710475,0.030884212061737415,0.0031341289008874895,0.08604841311868583,0.007999938188608446,0.23165157652157298,0.0691236527608865,0.0,0.015517790070718185,0.0024064880219532014,0.034073080764278174,0.09258187750453484,0.03346952166814976,0.007624786964012031,0.09551079919446259,0.015479789492601093,0.231098496606009,0.053616841703163054,0.006295150687430251,0.00495694794063084,0.0688044298400241,0.06888107296095747,0.09217072044733055,0.0960151246949632,0.3104030418572261,0.005007793692859863,0.34483190960347976,0.019649354640369765,0.0,0.06960840662136647,0.02420264649227022,0.10676510725521737,0.002093651066508606
GarageFinish,0.0010291895870624401,0.11116210782882963,0.0935936519246261,0.009715001320993899,0.23918465321804705,0.22179141133307212,0.06956897724860722,0.28674258776472716,0.1665138691861512,0.05383580783951425,0.18162142347510546,0.03635733159332366,0.1852841675297059,0.05290528228888647,0.013051013282342261,0.08254665401155403,0.06760411205827133,0.0,0.0,0.028053669952533777,0.12580779862995772,0.10077695234189754,0.022696602409614464,0.040597430108534116,0.09394457074356,0.046146579368099516,0.02283166566057293,0.12477466441979956,0.04658148083859803,0.0030064446184914217,0.1417944352437006,0.03527145862269965,0.0,0.0,0.1252913991756155,0.06198375190070804,0.0,0.06390722939946958,0.08518471928187754,0.23311055150443583,1.2159387306492349,0.2983502803362983,0.40298151166668994,0.22089897038408868,0.24058252976347294,0.03748591353251651,0.08445289392957767,0.08223855919718259,0.010550331354231446,0.025281999109940223,0.003184688514600964,0.0,0.009955382179710703,0.0,0.0050730593672225766,0.0,0.0,0.05974964944945116,0.16427992794285373,0.0,0.0,0.033270324752034064,0.0,0.0,0.03787477654775895,0.021785988640462328,0.0,0.002546169642646312,0.0382240036637258,0.07574373685795877,0.019603570236732537,0.0,0.0,0.033165444482189166,0.01651840515236369,0.0,0.0032004358396493515,0.019357283347864573,0.0,0.024351985009140265,0.01671760338273387,0.02836157741268952,0.029391631103139915,0.025454815881787773,0.023423176604389973,0.0,0.0006179388777010075,0.025209882355013313,0.0,0.021382894612199443,0.03683767765939727,0.0,0.005924851688450694,0.0,0.027353958694918745,0.009754614371439985,0.020018321621289914,0.014128574057208354,0.054116636083028524,0.0,0.009137923656776792,0.0,0.09293447108986719,0.03943537926201124,0.0,0.0017763678239974823,0.0,0.0,0.0,0.017970945121038362,0.02928497134614627,0.0,0.01597865068077997,0.046900771041771705,0.029535393285847533,0.0,0.02416616055362919,0.07579032361024574,0.08193021728028071,0.024838872685554847,0.08269887808024645,0.08869464865930787,0.026379626051515892,0.17776913950760154,0.010449518003423641,0.02100098624820035,0.18397659461914628,0.0,0.2026783140752535,0.0
GarageCars,0.0047321652668057546,0.18610579076990819,0.1415045361994418,0.014658526567079111,0.30773517561288166,0.28312147950191857,0.11040280410262415,0.30199136331804644,0.16989090082702396,0.09953520492758594,0.20827521573024832,0.04804255247073197,0.24503792680466674,0.0,0.05829538043120408,0.09640618309166449,0.10188303537789034,0.015474127413080296,0.024484987703067063,0.057357730165092935,0.22120138728827388,0.04813121713315294,0.027187887454997117,0.036562335765034426,0.14954980618998248,0.11190507271962646,0.0,0.1862844181285217,0.015734131311730515,0.024819137202210406,0.1801106625793798,0.005294180645515567,0.0,0.010173716156903545,0.16096597794730982,0.12592430116903142,0.012576169566067552,0.07597645487759319,0.08715885334073636,0.3029831046322131,0.30107002217381673,1.1250590184129816,0.8604035168067576,0.22211921206776086,0.2147623327317243,0.01476302450539091,0.04458666565738589,0.09605215343497386,0.011095129165941131,0.015064183771166917,0.0,0.02829275218352123,0.01862582280504821,0.0927623742457735,0.04219746224767462,0.0,0.016606262674399908,0.07795494603162378,0.07350465885924873,0.04328962535047509,0.0,0.0,0.0,0.0,0.00029952272331268404,0.007426152351762916,0.022964561979564202,0.0,0.012534856082954349,0.014180440171904785,0.02016324682095938,0.029310939729339403,0.002759685333877826,0.03931081838751371,0.008504713993926494,0.012733787261972829,0.024804713784851273,0.0,0.009489138744975811,0.024003031254768104,0.0,0.004076426607690031,0.0,0.056992794149557824,0.005273884536538098,0.0,0.0,0.0,0.010943221604312825,0.012456954185573466,0.0,0.0,0.025639446217883055,0.012031836204814184,0.0048065730545134855,0.0,0.0,0.016162855846070023,0.041783261547558403,0.008731172984154156,0.0,0.0,0.04269219047187445,0.0,0.03628882026731173,0.014063983959029969,0.009255587141128174,0.01165438958326348,0.003975481806589798,0.020647532535046587,0.0,0.03623260441561893,0.0028645738484902594,0.052625448815590836,0.014594127102133037,0.004157898685815731,0.0,0.06065033005274767,0.0696348169255323,0.010521420043687613,0.0,0.07373291234392276,0.009511460751681966,0.14635170929642438,0.004167497542861831,0.016786768044144473,0.06603215313952315,0.04687726193374164,0.04366347292319528,0.006611714597698715
GarageArea,0.0060403986432167045,0.2811204370452085,0.19305504300954102,0.0022488931436726034,0.47974184186081725,0.3612560133139935,0.11402763056155596,0.4177110166853093,0.22084709796105084,0.1772193242214808,0.21794536205431658,0.022241965283396503,0.24219209944095788,0.008838912178690705,0.07884228340827892,0.1397618830035965,0.15162926756943396,0.0,0.015541616040240847,0.15449846787668253,0.34012876148261295,0.12056180502854996,0.06290308413834111,0.05293120057983458,0.275396710641469,0.16989517205237004,0.00770941367178235,0.25321291836977,0.04612757332449924,0.013550811710949517,0.20365652881867735,0.06414053149659704,0.011114566003774584,0.020069234721971085,0.189375247646006,0.16688213624643033,0.03129337736494442,0.07896657419750053,0.10973176162843412,0.4347622430003666,0.41436769294163955,0.8688183634543529,4.964008087942641,0.23844336769460117,0.22219314292352,0.06509695184848763,0.09490837212952474,0.15822417169801728,0.0056661995004043675,0.004348912804226224,0.02117347944398862,0.0005569674319172435,0.0,0.0542034878130746,0.0,0.02517391406489189,0.05770525556271355,0.11372245728636443,0.12569931087406516,0.057539360026423125,0.0,0.01899749378373894,0.0,0.0072502796424389615,0.0,0.0,0.02467624406412572,0.0,0.04729431697811126,0.0716398016546087,0.037496156332681885,0.020603016839114474,0.00129424012907986,0.041478390975436596,0.007396680594045968,0.0007962242575807466,0.019463656088325898,0.004540466564806778,0.049016782671889914,0.01519761141957865,0.002929016091221648,0.0384789723735981,0.037083312349916575,0.020503306379009878,0.014105746952908227,0.04445671866889622,0.004353243284684893,0.0003759060153303295,0.07066378755315217,0.0,0.009202550381624874,0.02529271779992648,0.01397623720339336,0.009701503295354463,0.011197780219855069,0.02689783749335728,0.01659499562071609,0.04587283609331472,0.02717267037164728,0.003732885345971937,0.05543703914649889,0.0004446004528722014,0.08696373332169749,0.02580583232021283,0.0,0.006571482880008972,0.014614868797636404,0.011153437719462644,0.02060217158897082,0.02747602997233134,0.004448026832573504,0.02070537863570454,0.002519301120170958,0.1075212210865999,0.026870316813919715,0.0,0.0,0.05664563462564942,0.13158300453908645,0.06458908443327971,0.02581247334816883,0.09632422988187805,0.0,0.14315397409975716,0.0014164032234571522,0.014626323974325395,0.15854477233557063,0.017366580367720985,0.1554363517164825,0.0
