,Id,LotFrontage,LotArea,LandSlope,Neighborhood,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,Story_Count,Age_Category,PUD_Flag,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,Exterior1st_AsbShng,Exterior1st_BrkFace,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_Plywood,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_BrkFace,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_Other,Foundation_PConc,Foundation_Slab,GarageType_Modified_2Types,GarageType_Modified_Attchd,GarageType_Modified_BuiltIn,GarageType_Modified_Detchd,GarageType_Modified_Other
FireplaceQu,0.0017599961513691063,0.23367129190370092,0.18533215076106907,-0.05192178724079615,0.40820005197324766,0.4907878179780748,-0.05689876783960994,0.22454514490311833,0.1961032902843838,0.2749498215105411,0.3617980012491556,0.0057230931654062255,0.30733703804908213,0.1154392589365266,0.16690233895138062,0.10616157494220704,0.17999122622473884,2.1789012382742358e-05,0.0015181838931434843,0.15878572359033885,0.34761540992353956,0.20750033179226,0.18777591180804934,0.14779881192655728,0.4078874384904458,0.2071292147150609,-0.02373902704810456,0.46994677154885994,0.0776531716529006,0.018502240639473484,0.2968569691900065,0.20218412071258826,0.09415756935170286,-0.1548114279650229,0.35380585434725564,0.355588777974058,0.01963781172823135,0.8632412358884511,1.0,0.14033243077873084,0.39489113283470617,0.3700339045260737,0.32797331521776496,0.22179677739852008,0.21050716460813923,0.15775974830880976,0.21866382069490228,0.16811117958708827,-0.04269666873538797,0.03579268942805658,0.1500020411328114,0.04873726338282507,0.05438036797275444,-0.08692458634209761,-0.020871584587855405,0.05447009533907592,-0.051292963575829714,0.045242650409110546,0.16465417939901006,0.01520161203212829,0.004858654731621202,0.08080708476673176,-0.02741874692107914,0.005057041189828878,-0.038162699289639807,-0.06538755246189931,-0.048884214368339333,-0.09523758630282976,0.21492584113305108,-0.17508800907552208,0.1804657782319089,0.039302328689196094,0.05847488473406766,-0.19980232026922093,-0.0018556732952761373,0.09930769652662123,0.017780435142945486,-0.06752302567527299,0.1185058859779897,-0.059278177833500784,-0.1692796189447437,-0.09732566436905533,0.04641148225148645,-0.029688914590585494,-0.02933150522276139,-0.07733722637219805,0.022537914591457122,0.04778603431764378,0.125530757164014,-0.10481459042963277,0.017157536234408733,-0.15722870382234586,0.1524869285164992,0.029945722214391166,-0.07977211280932159,0.08474427769318654,0.06363912328508611,-0.07189076961684568,-0.13069816732971898,-0.015213040932028892,0.04895366830984124,0.03898339003688609,0.08468676935232905,-0.028280945020218412,0.047321977838280176,-0.07000682901656516,0.07398154496623525,0.061905453435365736,-0.04972783615795851,-0.12262155274154866,-0.009223391358489857,0.02783823929578602,0.03301761186646051,0.08994962783593098,-0.03720205691968171,0.0347832315661249,-0.005178482343135496,0.1329283315518832,-0.23043380099366484,0.18509780752755514,-0.06747447741894141,-0.14982102452018134,-0.04074118525597462,0.21250638288481324,-0.06191728875137574,-0.02928784862566313,0.25440466070208606,0.17864518608003566,-0.26609503340712165,-0.016854711847297515
GarageYrBlt,0.0007426944894266033,0.06327641308444996,-0.019671099744395234,0.0777750190409997,0.5423133526410072,0.5257559845490851,-0.27489516716932205,0.7739308946207746,0.6590819393183528,0.24427689064257813,0.5667392682454603,-0.07281067193854121,0.5528810348665619,0.16881736776509487,0.24078972270540824,0.2531376957041873,0.15713143011023126,-0.05837157996013822,-0.08238673653940796,0.18295164084891402,0.3173361561912514,0.46697634260574394,0.30965120636823656,0.30120811568086436,0.22913724094773716,0.0800679190909158,-0.030461086351919433,0.23226834556037826,0.12737200763598105,-0.06901589282171458,0.4720279251143455,0.1908516803197215,-0.04167774965213542,-0.09961020867160923,0.5102292749408978,0.1598216031969258,0.12238202427517936,0.04793717546352817,0.14033243077873084,1.0,0.4690451840711901,0.48962704688265885,0.4825759860901276,0.1300445783100871,0.11244933221974944,0.2204370191124227,0.2194408189107654,0.21894248364063157,-0.2743570110332213,0.023887583961872978,-0.07154395567510431,-0.013658194235708437,-0.01739639890016231,-0.20322567769596242,-0.036856202932491276,0.008502006322315426,-0.0016526710393658748,0.023297714543929843,0.516262366580142,0.22490743157171098,-0.050672335397899886,0.06948229278829997,0.06309685757590786,0.007325693844577655,-0.020279496176239937,-0.06405114486043795,0.23095492299806472,-0.043481779954832454,0.1284492748968005,-0.25334731209849926,0.16247587103956582,0.07787867758608855,0.04562760107542279,-0.19325370652875903,-0.15406027542302103,0.029773549902103114,-0.011443768443816936,0.09138626014773249,-0.13069272298289675,-0.07591092465774828,-0.04755965581662905,0.06955322279604992,0.21034604857100875,-0.27172130877844164,-0.1296370849209863,0.04622348046368909,0.005079413954910131,-0.1344871937472606,0.18936010468219197,0.01210032361880336,-0.023402528504087052,0.019558331231855474,0.030750517509027877,-0.13648606516674472,-0.1490233331162596,-0.15552592072648846,0.11001121189606737,-0.03975686082948057,-0.18447025735679798,-0.03081851338570259,-0.03036954338502253,-0.12698142923856837,0.5241574331389721,-0.31520337848991803,-0.07797237032985956,-0.145900789053922,-0.08652166373130875,0.10882007736470051,-0.042780373571200604,-0.18098854706222475,-0.027286898100125353,-0.0530116045199234,-0.13940416547341825,0.5232973111477656,-0.3196288007559586,-0.10209328564718542,-0.058646998217451646,0.18123267466219162,-0.31401318121076105,0.2704806861013213,-0.37634639825028493,-0.3905615261194114,-0.046689219071324076,0.6429781884623563,-0.07283441770019686,-0.033136157924293586,0.2947472824993429,0.19107003047534066,-0.38038223973453683,-0.09465831678784624
GarageFinish,0.013820855770700446,0.2176661593831589,0.1247560997887132,0.02538288074958486,0.5023629865323026,0.556863446059059,-0.1712450021169971,0.5957814390487224,0.4445412321542064,0.27592134447560374,0.5190541754450954,-0.01601129640076992,0.485183975151421,0.18351617778868315,0.2513665576239756,0.24603963407054166,0.25142146675647203,0.003968565577834594,-0.012796333220978421,0.11400883314061029,0.37151427781587415,0.3922444556506945,0.283123850793341,0.21244970628373985,0.3341385326854585,0.1415956219198656,-0.11267296261444015,0.35302149066580496,0.15462167138370847,-0.02611915378423332,0.4075878124190793,0.24103029214829666,-0.011695197689982473,-0.19396193505397158,0.4745697706150971,0.2412930159489832,0.11162963100975452,0.3243759388443253,0.39489113283470617,0.4690451840711901,1.0,0.5797290068511323,0.5164278959681983,0.48239925420189805,0.48181287987400506,0.2725501479258125,0.25152894112113533,0.20247322174037097,-0.1876632041219474,0.03464209419813478,0.04107423267022408,0.028774236597570658,0.03160347741993789,-0.11845282053251834,-0.003351615158596788,-0.0006826263933786004,0.0014668362647375754,0.02155426799849442,0.44952174025525826,0.11029428480183776,-0.012466897955542502,0.08354363257781211,0.018954183431353994,0.03137405055454251,-0.04612798050470432,-0.0572931066207188,0.087349487754364,-0.08441494975470934,0.21636835197674778,-0.260614612874285,0.20633887501089904,0.08200535802287769,0.054361534980504,-0.23901833241802983,-0.1514167171490456,0.06419196662452241,0.01599787999717965,0.054876701073194985,0.061663856223617114,-0.12343904069919005,-0.1830995190944614,-0.10792565618304957,0.17563134185679782,-0.24539977944450453,-0.09465763240958493,0.00976620991625155,-0.03873443978566623,-0.07874691760025963,0.19920355090296554,-0.06095241339359837,0.035258356326232795,-0.11639473684594437,0.14558808853271718,-0.06515762129753973,-0.11431612821820741,0.017774902959964547,0.0780074777706978,-0.03824980992102569,-0.16403039320812576,0.010995442229398607,-0.021408372969773874,-0.07627210125829104,0.34752908469523025,-0.22803815843045955,-0.03835241753932632,-0.09450977372470466,0.036120360303727235,0.08139372064656912,-0.0025540869346400608,-0.15659495032199403,-0.03033347050708725,-0.04308760141690787,-0.10798292067808234,0.342613162000424,-0.2178872490294959,-0.06843596361543805,-0.028434256906567184,0.229211686626963,-0.33662604300394006,0.2208305387331164,-0.27498809389791734,-0.281455221839658,-0.0043314313430486565,0.47721119646915483,-0.11574490203453981,-0.0035329485124428704,0.4633589167021403,0.2547789460726374,-0.39989462135531606,-0.03380218245476143
GarageCars,0.016569677112146013,0.28139331386014865,0.15487073975354074,0.0026834619178455832,0.5676005238394811,0.6006707165907149,-0.18575751057836357,0.537850091711105,0.420622154943217,0.36194456617745635,0.526390181114874,-0.009376604945333234,0.4491944357125126,0.1426437150428018,0.252830092297006,0.1938940529723827,0.22405352239399068,-0.02356931442280011,-0.03826351286925153,0.21417518975021688,0.4345848342916887,0.32534695735181146,0.2337258639072165,0.2196128362402759,0.43931680799067097,0.18392558307638002,-0.0944795201559326,0.4672474187951871,0.13188122440619435,-0.020891058996878542,0.469672043267628,0.2191781521671609,0.08610643768835287,-0.0506338924022173,0.5098096082161491,0.3622885708147746,0.0815215998917086,0.3007887663013562,0.3700339045260737,0.48962704688265885,0.5797290068511323,1.0,0.8824754142814619,0.5766223576334268,0.56840776274084,0.26319110936440676,0.2263421384698597,0.21356944558969115,-0.1514341600268372,0.03576528514645378,0.05049379192719834,0.02093353104146544,0.024381366377445434,-0.14553384258916444,-0.04308012810223062,0.040521730128251714,-0.03911690411283152,0.05815228744938205,0.36274500074689464,0.04508867126350909,0.019674049435536065,0.08924408077837037,0.030881041295089236,0.03387900492638281,-0.08175528221311497,-0.05192692368541804,0.10285089706306338,-0.09047735415530357,0.1751666944135092,-0.2218344065769018,0.16108968620872513,0.0862849301665245,0.0370036435646821,-0.19330548635866734,-0.10977329495071889,0.08390810943445864,0.02591587937096419,0.009998728571062045,0.03985143845429206,-0.10672381562675126,-0.024192872319096715,-0.07584532308595762,0.066799195800675,-0.2212830024868287,-0.08222326741281136,-0.005375509696012484,-0.02654107524194976,-0.0364556967234878,0.2024205315532974,-0.04890692150461742,-0.008281658970146046,-0.12488785141913794,0.1423075818679657,-0.03278573963193869,-0.09735331931279284,-0.027002527398249657,0.03759891080698289,-0.06204960517967039,-0.1557369162580693,-0.01818194707875603,0.03906127345766243,-0.029527460756602935,0.324142676460364,-0.1896969812783051,-0.05507936952875341,-0.09735331931279267,-0.029527460756603032,0.036821846068326766,-0.046770354248214956,-0.14818515316753436,0.022373219370927504,-0.01525888640616345,-0.020417352497727508,0.32275882291219354,-0.18817960721522237,-0.052693504404690825,-0.013700466294487948,0.22233790424960534,-0.3700096936949568,0.28465783947953105,-0.20476030549280208,-0.3188138976287815,0.0011232212096268807,0.45342135328288075,-0.04622588438734317,0.10601276159576815,0.3206148706626525,0.16369884614140462,-0.1534607418486563,-0.029944664010413503
GarageArea,0.017633778453767134,0.3390851771308479,0.18040275515111684,-0.004825527658675952,0.5261377956096335,0.5620217566126084,-0.15152137057022974,0.47895381989349045,0.37159980949730914,0.37088415280889775,0.4957776198440581,0.02034024189625346,0.40610906023983245,0.14133167850465078,0.2568188477251286,0.21388192505121653,0.2969703853445138,0.0035823661242602904,-0.01822659190731655,0.18330269774258412,0.48666546377379616,0.2954623345351329,0.23074079749137247,0.21409645445330439,0.4897816541041917,0.1383469585718666,-0.06760141323952208,0.46899747732296543,0.179189480420231,-0.02453557957887924,0.4056562084540099,0.1635493640166073,0.06525252989881625,-0.06443304718314394,0.48960558407275334,0.3378221206368378,0.07260976064954268,0.269141238073872,0.32797331521776496,0.4825759860901276,0.5164278959681983,0.8824754142814619,1.0,0.55893828849378,0.5472594003778025,0.2694367912633652,0.22466630717876376,0.24143467213808814,-0.12177671956100426,0.035086700208159745,0.051411762445208516,0.06104727170206,0.08039320289663274,-0.1182228825115271,-0.027399914412624873,0.02797379982354058,-0.027377940418545077,0.0233226371467577,0.3338491507539188,-0.026682748879110804,0.030146819826718838,0.07721710808185413,-0.0015081232190347778,0.022689009446544946,-0.07010232970807928,-0.016777655062215582,0.11485939513158822,-0.07318826700193776,0.16959264041423056,-0.23557978487072362,0.1420277444175824,0.0650753656382966,0.05098551678178905,-0.16980284602243959,-0.10201946555152927,0.056775543595229204,0.05060148419939614,0.008448150659669161,0.09603122879880528,-0.0858375485051364,-0.04167152225283661,-0.09595039149689882,0.002714486401345636,-0.1990460506347912,-0.09486085541961137,0.031165021036963243,-0.0021636675309487452,-0.04590874542764664,0.13794589108022695,-0.03803369256937992,0.006841122501779016,-0.13527658677951537,0.15487388763980817,-0.03745831513694171,-0.09711776322022786,-0.036987122351467006,0.04899671860193016,-0.0519203460617819,-0.1198900081927466,-0.00941126264239757,0.03440802811670363,-0.012635249951591421,0.27868016460314876,-0.17933211418392736,-0.058238630412275824,-0.09254116180197866,-0.04595849152345204,0.04618900134612631,-0.033154614720695065,-0.11511487307841037,0.00595932308162095,-0.002738153714859269,0.0012725218898114667,0.28027352549432955,-0.1764923031310812,-0.08343338730608273,-0.015626212170176512,0.1931246957343685,-0.34294554447046544,0.2859591539948206,-0.20013044068896443,-0.2546625064832112,0.007950199467699152,0.38887140245344837,-0.05923971550276932,0.1342039972534756,0.29320766980962637,0.1263271259593367,-0.1295977342296577,-0.018656281852563104
GarageQual,0.013912396437915843,0.11552869198903598,0.07931311436416143,0.005954913483786306,0.2275946169005036,0.292399241366052,0.01905962302472419,0.28705428902748875,0.1489245835023201,0.13494704869624627,0.2190227252171138,0.09492422037193653,0.18223623943742503,0.12874385062111632,0.07687779970826042,0.1467381138700829,0.13713787433193875,0.054710833217863915,0.052797180739548095,0.011114041677634431,0.17318333967936192,0.14547720811968598,0.28811522680084195,0.1794112173733528,0.17662998655635984,0.05668190511597292,-0.11454188272918063,0.1664322281550387,0.058139808686100004,0.023576845255913442,0.1403033192441325,0.11511534492380138,-0.004644979826494769,-0.16394093461132184,0.23815432670048467,0.09125095308197197,0.05156158063176165,0.20855649949770944,0.22179677739852008,0.1300445783100871,0.48239925420189805,0.5766223576334268,0.55893828849378,1.0,0.9591716048953656,0.37408424229693515,0.11956303930900422,0.06243344440484722,-0.09482534980894405,0.03539498951648279,0.06912156080623509,0.03545026836247618,0.03068823160375573,0.0025607195087071905,-0.004784452329274732,0.014788955091542669,-0.00645103451717685,-0.0008688567300782027,0.30866961550147937,0.07323157195876545,-0.01258322849734412,0.06887116102350159,-0.005814748270542636,0.013760941081479013,-0.026208575625766974,-0.04714784850842673,0.05667198202103208,-0.09071492849713891,0.13312975068189442,-0.14796801646277433,0.08421416859223446,0.05610129568234636,0.021802928275182463,-0.10524603366809476,-0.09351008785304908,0.018169470953324194,-0.007149911717889741,0.05551448327780662,0.09325488025430585,-0.1454221259650793,-0.13876715418377583,-0.03835499393130646,0.06934098089522317,-0.09189600273079386,-0.09087594479056613,0.010883043732316897,-0.03186977119169382,-0.020968118316707515,0.07294684798400702,-0.07224875802554431,0.06586288385393504,-0.07230291702921128,0.08182067255337643,-0.01746632374806979,-0.14029508267760687,0.018169470953324173,-0.04465379695563329,0.06102495876578148,-0.03513194774634887,-0.022940612568709284,0.037989553767559456,-0.023794337894832908,0.0886842341354279,-0.08145156321418012,-0.05064695409511565,-0.10767870995319499,0.005429412537517107,-0.045914147272173585,0.06323666289060255,-0.0198270144570345,0.007897561825665889,-0.0033870894834419837,-0.02198071917405772,0.08496903516918033,-0.06276333204016359,-0.06423449332157366,0.026749183695279673,0.14295325753308608,-0.18660244786030197,0.08138637396134078,-0.16523402886556104,-0.04152131192268595,-0.0035415385397114217,0.1559828375838042,-0.05550673230562349,0.002049805240673001,0.32460476366633567,0.07047351645464062,0.08680716266649574,0.009069096817210229
GarageCond,0.008607424516231107,0.11075438953985811,0.07609717507408334,0.015894767751327563,0.22809274592376605,0.2869550382941626,0.016706186131438875,0.2910958538338111,0.14408757109850232,0.13374850638553754,0.2146800450003873,0.10393993316346976,0.19280511049762847,0.14461727684079434,0.0720997982089688,0.14833827226370777,0.13817450361342626,0.050146479893089596,0.0443610756963152,0.01649478257513515,0.17657848858651004,0.15534789398121182,0.3081986155609259,0.18887223198103564,0.17154606339799042,0.04688610892452767,-0.1278101712741399,0.15332675127039647,0.06363123138326628,0.02414108733457316,0.1307824488060627,0.1208669797357012,-0.006144989896887174,-0.18155922561996776,0.23207683802867138,0.0805465381091193,0.05132555511901296,0.19800302457662905,0.21050716460813923,0.11244933221974944,0.48181287987400506,0.56840776274084,0.5472594003778025,0.9591716048953656,1.0,0.38318297805287893,0.1336938372868815,0.05209438327602151,-0.09794576645913977,0.026353968489451377,0.07194302187370896,0.035739308572198585,0.030946692960126487,0.0022717744573573224,-0.0016634516787645737,0.012968242849681942,-0.008895340223500466,-0.017142304718405523,0.3144266255648835,0.0710671464351166,-0.011746886427762478,0.06967807888901403,-9.974637972059505e-05,-0.004291421247633664,-0.027511351903028673,-0.05874328110426789,0.057335970170602386,-0.09091944150710249,0.13040674829014112,-0.14248827630423902,0.08390858364104672,0.04515005894447169,0.022058378772665893,-0.10123629848636792,-0.07478194303780897,0.013374195307296789,-0.019157148162039582,0.05197544676693916,0.10310161484748982,-0.165602930536171,-0.13902067782041733,-0.03819451624925245,0.06665625409153617,-0.0792548707361296,-0.11063260961468,0.02044169432856854,-0.04476738145465335,-0.042915229367016805,0.062124009359024485,-0.06014897273442336,0.061951934683923675,-0.05980891071197019,0.07592938507832815,-0.036470541511779385,-0.15707793208361612,0.023844074743572113,-0.04445553303174473,0.06475503743842448,-0.03182551529128974,-0.036693243354658664,0.03869728945970904,-0.02364923302743694,0.08052350744735676,-0.07283905138166152,-0.05061664993786701,-0.12431596339189054,0.005704969072506012,-0.045724922701623455,0.06429285909404052,-0.019126421553035153,0.0011277279167703448,0.0004357292360219299,-0.029021001513177935,0.07671858427379079,-0.05393176717438131,-0.0462714769025389,0.02706258619773246,0.14485213948254583,-0.18899897835485172,0.08233992430349686,-0.14946965776560286,-0.043880004106704555,-0.0034073891392614815,0.15071172461643983,-0.06299562001332848,0.0021812695292255553,0.3322460883013909,0.06727006872805057,0.0753961454414884,0.03020044570975613
PavedDrive,0.012730258698252268,0.09162604157508318,0.01932524590418659,0.024652734406939967,0.22131198716113545,0.21410262496194843,-0.04408215355978236,0.3879610253989541,0.13383778240782349,0.12708831925722705,0.1916326281364664,0.06914502738238253,0.23731784728410188,0.2019606925395841,0.10865995782298034,0.22994508387519383,0.1720836709527624,0.07743078610059241,0.053657621522507505,-0.00326465802407972,0.19534866114381697,0.1189665591803611,0.3249574324496772,0.2456026441148833,0.1501794986028812,-0.03861291997100666,-0.051558949154694785,0.07363730662909793,0.10036225581174504,0.049853543081936846,0.10784908277397673,0.1045692869353664,-0.02800910749955496,-0.17853161004158463,0.19334424406625195,-0.009459804095912813,0.04952643130037433,0.151005534757794,0.15775974830880976,0.2204370191124227,0.2725501479258125,0.26319110936440676,0.2694367912633652,0.37408424229693515,0.38318297805287893,1.0,0.10607674115414109,0.021473944659473332,-0.18467949731032884,0.016214475429636697,0.05065838365183287,0.01760619615936402,0.01635141007533252,-0.0022245030676709596,-0.04817692900276458,0.018937889179282828,0.0008962208469447895,-0.021693557634044045,0.35522173717677263,0.07735059722969458,0.0015734581855719582,0.055632326893340314,0.030611049586918807,0.01343415266582598,-0.04538172595402181,-0.15136115552385296,0.05532616220341183,-0.10979245338202255,0.22276820644024026,-0.220235532631943,0.0897489392535001,0.04356740589236975,-0.013244101108337196,-0.10035689849566053,-0.15580037682669626,0.01694653801439308,0.004024965804208785,0.09233581185681476,0.02463081478989923,-0.19930777792122956,-0.027575078268213163,0.02780458077491264,0.07459176212483141,-0.16231077906640135,-0.06244891415824633,0.07833680052297404,-0.019553381770727844,-0.10940310927861432,0.021229665968716595,0.041329426901103965,0.05532616220341172,0.009204811713238503,0.033223707348034634,-0.11430564015607188,-0.1167969380438343,0.03260599719224999,0.025054042528043233,0.09267459119816705,-0.035332249176050455,0.017790050626870963,0.05067889661990446,-0.03202595656246563,0.09981086201595168,-0.19880151717099803,-0.05162086247429043,-0.1167969380438342,0.011878171682792418,0.024368595524630495,0.08784841668860165,-0.03871592732836726,0.03518193792660676,0.03607423606066345,-0.051620862474290596,0.10224034006273694,-0.1821841025243283,-0.02964778353981902,-0.002127803866798734,0.15733682583202604,-0.1930506766554253,0.07945364828181892,-0.2658001601785479,0.04643717765068934,-0.05258307215322878,0.14838771269069986,-0.10124639216792286,-0.028051007260472757,0.276418760955018,0.05294593082989279,-0.15578378072121565,-0.005688895135046389
WoodDeckSF,-0.029643197156402474,0.08873629767952539,0.17169768725711246,-0.09515593665922843,0.2498894166749659,0.23892339224918607,-0.0033336992893856247,0.22488014230399753,0.20572592049010355,0.15999052961835064,0.207932087180417,0.04687398599885628,0.25270254516031304,0.12417427618562735,0.2481288586557232,0.1721119649442755,0.20430614523740273,0.07179013357161712,0.06789832641361218,-0.0053164243330620555,0.2320186091290181,0.13086023567937233,0.1459728197714446,0.1406334807115681,0.23545862278369778,0.09216541758603868,-0.02544364798879108,0.24743282051884855,0.17531519007972232,0.04016122325953452,0.1877032138358282,0.1080803026753634,0.04685377306989395,-0.09013027267903448,0.2210912471425059,0.16598388371493233,-0.004522346550528322,0.20001879575902373,0.21866382069490228,0.2194408189107654,0.25152894112113533,0.2263421384698597,0.22466630717876376,0.11956303930900422,0.1336938372868815,0.10607674115414109,1.0,0.05866060856588737,-0.1259888880376007,-0.032770633593574364,-0.07418135123983238,0.07337820695645397,0.05808095931124225,0.026280467991457623,-0.009551228238372466,0.021011044294297346,0.022270451009253053,0.02591413569994639,0.1718412030010835,0.0220793600760866,-0.0045846968359885415,0.08510454281055635,0.006054896970027614,0.0009435207424842075,-0.0451135145888948,-0.05596941172480935,-0.06368748077346294,-0.02236350612797386,0.16773384510344272,-0.1359010836769001,0.15125688506052767,0.06316555348640163,0.008321709855116688,-0.17086209132985825,-0.05123350376449073,0.05163387614807081,0.09341900228956503,-0.044486994685586305,0.043329427265031396,-0.02140877917350052,-0.08325825638070199,-0.05000323240570755,0.04067016860682865,-0.0731725365077002,-0.07131900352922005,-0.01004237541707957,0.02792073278260666,-0.05636980033691373,0.07257313967334345,-0.02330587392526886,0.036446490522200545,-0.08323647453608972,0.07885455531788803,0.02085087963235619,-0.07886271174670358,-0.0678189896451676,0.08275625834090812,0.031905016932320264,-0.10829064159446576,-0.05220782387407315,0.07806473892189345,-0.03266121546844121,0.07129781272166169,-0.046345196784319344,0.012881269047693988,-0.0719964574943253,-0.031565644129589156,0.06775116550245906,0.03396553606469921,-0.11658973595236997,-0.025789539318226445,0.08186118712875907,-0.04982162703583511,0.07150278636378236,-0.06459599273957396,0.014341503838148487,-0.008655677758102484,0.10690507882622541,-0.14338373428881518,0.07773489045938224,-0.1171054712235393,-0.08238549045856802,-0.0026679608841424195,0.17216138129164774,-0.07350944404077021,-0.010806450799970153,0.2063456066608249,0.09992686731486748,-0.21488105584891665,-0.03857618378518356
OpenPorchSF,-0.00047691132479123113,0.14173367505734832,0.08477380884021635,0.032621587876326776,0.20485504434583024,0.3088188233594525,-0.03258881352158508,0.18868584000173105,0.22629763268298944,0.1225283318319016,0.29155311450112786,0.06328020339879191,0.2539988660827412,0.09670534790073362,0.0865900999128068,0.08905252022611468,0.11176061335675105,-0.0016735405652771058,0.003092562209894386,0.12900541461542128,0.24726374628810774,0.17548859976459433,0.02585755970715623,0.10556294090075,0.2116712254979848,0.20802606318135788,0.018251039053999052,0.33022396171200064,0.06734146137698176,-0.025323757889057726,0.2599774254682486,0.19974014751279254,0.09380957160591451,-0.0700906098925861,0.2592538838766664,0.2341915878315987,0.05286146179710219,0.16940532713120182,0.16811117958708827,0.21894248364063157,0.20247322174037097,0.21356944558969115,0.24143467213808814,0.06243344440484722,0.05209438327602151,0.021473944659473332,0.05866060856588737,1.0,-0.09307931750864902,-0.005842499340135748,0.07430394385024312,0.0607621114899258,0.06009647834235913,-0.05101191749000359,-0.018583738987649343,0.07125488475868937,-0.05761936014209134,0.08982023226504918,0.157026563619649,-0.003918276867312457,0.034937315588706386,0.030207406311885995,0.03807980950445772,-0.01536046492524608,-0.05963262921001303,0.022242638041477535,0.18516912676375738,-0.029259037367954894,-0.044252905252002116,-0.053039108291844814,0.05918917457147978,0.06290360561966343,0.02249340446264002,-0.08324684864517211,-0.020540126741568965,-0.04287538816829763,-0.004252385478476993,0.04172343000491159,0.07015903003280191,-0.03231400938961104,-0.0970517646143221,-0.056479421405341214,0.023076957857124866,-0.10906712042630312,-0.046610192689818516,-0.08168337050778411,0.06580094206699186,0.10006491218848512,0.1858810960270537,-0.07161774353216631,-0.043316367694071246,-0.023633530457756433,0.032105098581599954,-0.020022978591388296,-0.058202457292035666,-0.034232230870995056,0.0848495554500888,-0.06864619351564899,-0.08210306003345029,-0.021052058917300744,0.025630710306368657,-0.04858542687834404,0.14974234143904344,-0.03151832442008829,-0.07179329329316098,-0.056334158047344915,-0.03870105406172216,0.0900375919908386,-0.05012140652243211,-0.0764385913186228,-0.04726910900870182,0.010862216279672316,-0.05982992236072979,0.15696002291828984,-0.04534421185950032,-0.061903597844368816,0.004829774414570629,0.03985727200805256,-0.10984849406408013,0.12390015475320293,-0.06633528893107103,-0.17028044242184653,0.0038390801995885813,0.22832086711557928,-0.07407740775292945,0.01018991211965399,0.10792949861493817,0.09124367296161355,-0.14426942475136148,-0.020922643486641485
